"Id","ActivityDate","Hour","StepTotal"
4558609924,2016-04-25,"t-PM7",654
4558609924,2016-04-25,"u-PM8",449
4558609924,2016-04-25,"v-PM9",990
4558609924,2016-04-25,"w-PM10",283
4558609924,2016-04-25,"x-PM11",0
4558609924,2016-04-26,"a-AM12",0
4558609924,2016-04-26,"b-AM1",0
4558609924,2016-04-26,"c-AM2",0
4558609924,2016-04-26,"d-AM3",0
4558609924,2016-04-26,"e-AM4",0
4558609924,2016-04-26,"f-AM5",0
4558609924,2016-04-26,"g-AM6",0
4558609924,2016-04-26,"h-AM7",0
4558609924,2016-04-26,"i-AM8",192
4558609924,2016-04-26,"j-AM9",491
4558609924,2016-04-26,"k-AM10",303
4558609924,2016-04-26,"l-AM11",628
4558609924,2016-04-26,"m-PM12",334
4558609924,2016-04-26,"n-PM1",228
4558609924,2016-04-26,"o-PM2",150
4558609924,2016-04-26,"p-PM3",1319
4558609924,2016-04-26,"q-PM4",152
4558609924,2016-04-26,"r-PM5",2600
4558609924,2016-04-26,"s-PM6",1500
4558609924,2016-04-26,"t-PM7",124
4558609924,2016-04-26,"u-PM8",651
4558609924,2016-04-26,"v-PM9",187
4558609924,2016-04-26,"w-PM10",64
4558609924,2016-04-26,"x-PM11",225
4558609924,2016-04-27,"a-AM12",72
4558609924,2016-04-27,"b-AM1",0
4558609924,2016-04-27,"c-AM2",0
4558609924,2016-04-27,"d-AM3",0
4558609924,2016-04-27,"e-AM4",0
4558609924,2016-04-27,"f-AM5",0
4558609924,2016-04-27,"g-AM6",0
4558609924,2016-04-27,"h-AM7",0
4558609924,2016-04-27,"i-AM8",0
4558609924,2016-04-27,"j-AM9",263
4558609924,2016-04-27,"k-AM10",601
4558609924,2016-04-27,"l-AM11",242
4558609924,2016-04-27,"m-PM12",598
4558609924,2016-04-27,"n-PM1",233
4558609924,2016-04-27,"o-PM2",201
4558609924,2016-04-27,"p-PM3",720
4558609924,2016-04-27,"q-PM4",264
4558609924,2016-04-27,"r-PM5",346
4558609924,2016-04-27,"s-PM6",3807
4558609924,2016-04-27,"t-PM7",1113
4558609924,2016-04-27,"u-PM8",602
4558609924,2016-04-27,"v-PM9",351
4558609924,2016-04-27,"w-PM10",144
4558609924,2016-04-27,"x-PM11",0
4558609924,2016-04-28,"a-AM12",0
4558609924,2016-04-28,"b-AM1",0
4558609924,2016-04-28,"c-AM2",0
4558609924,2016-04-28,"d-AM3",0
4558609924,2016-04-28,"e-AM4",0
4558609924,2016-04-28,"f-AM5",0
4558609924,2016-04-28,"g-AM6",480
4558609924,2016-04-28,"h-AM7",840
4558609924,2016-04-28,"i-AM8",875
4558609924,2016-04-28,"j-AM9",770
4558609924,2016-04-28,"k-AM10",566
4558609924,2016-04-28,"l-AM11",515
4558609924,2016-04-28,"m-PM12",459
4558609924,2016-04-28,"n-PM1",797
4558609924,2016-04-28,"o-PM2",565
4558609924,2016-04-28,"p-PM3",821
4558609924,2016-04-28,"q-PM4",1606
4558609924,2016-04-28,"r-PM5",498
4558609924,2016-04-28,"s-PM6",110
4558609924,2016-04-28,"t-PM7",156
4558609924,2016-04-28,"u-PM8",178
4558609924,2016-04-28,"v-PM9",143
4558609924,2016-04-28,"w-PM10",67
4558609924,2016-04-28,"x-PM11",5
4558609924,2016-04-29,"a-AM12",0
4558609924,2016-04-29,"b-AM1",0
4558609924,2016-04-29,"c-AM2",0
4558609924,2016-04-29,"d-AM3",0
4558609924,2016-04-29,"e-AM4",0
4558609924,2016-04-29,"f-AM5",0
4558609924,2016-04-29,"g-AM6",0
4558609924,2016-04-29,"h-AM7",0
4558609924,2016-04-29,"i-AM8",0
4558609924,2016-04-29,"j-AM9",41
4558609924,2016-04-29,"k-AM10",416
4558609924,2016-04-29,"l-AM11",213
4558609924,2016-04-29,"m-PM12",411
4558609924,2016-04-29,"n-PM1",612
4558609924,2016-04-29,"o-PM2",66
4558609924,2016-04-29,"p-PM3",2190
4558609924,2016-04-29,"q-PM4",2660
4558609924,2016-04-29,"r-PM5",93
4558609924,2016-04-29,"s-PM6",95
4558609924,2016-04-29,"t-PM7",279
4558609924,2016-04-29,"u-PM8",164
4558609924,2016-04-29,"v-PM9",410
4558609924,2016-04-29,"w-PM10",86
4558609924,2016-04-29,"x-PM11",97
4558609924,2016-04-30,"a-AM12",0
4558609924,2016-04-30,"b-AM1",105
4558609924,2016-04-30,"c-AM2",0
4558609924,2016-04-30,"d-AM3",0
4558609924,2016-04-30,"e-AM4",0
4558609924,2016-04-30,"f-AM5",0
4558609924,2016-04-30,"g-AM6",303
4558609924,2016-04-30,"h-AM7",218
4558609924,2016-04-30,"i-AM8",155
4558609924,2016-04-30,"j-AM9",360
4558609924,2016-04-30,"k-AM10",365
4558609924,2016-04-30,"l-AM11",117
4558609924,2016-04-30,"m-PM12",273
4558609924,2016-04-30,"n-PM1",360
4558609924,2016-04-30,"o-PM2",1721
4558609924,2016-04-30,"p-PM3",410
4558609924,2016-04-30,"q-PM4",142
4558609924,2016-04-30,"r-PM5",812
4558609924,2016-04-30,"s-PM6",3370
4558609924,2016-04-30,"t-PM7",1239
4558609924,2016-04-30,"u-PM8",15
4558609924,2016-04-30,"v-PM9",143
4558609924,2016-04-30,"w-PM10",156
4558609924,2016-04-30,"x-PM11",46
4558609924,2016-05-01,"a-AM12",0
4558609924,2016-05-01,"b-AM1",0
4558609924,2016-05-01,"c-AM2",0
4558609924,2016-05-01,"d-AM3",0
4558609924,2016-05-01,"e-AM4",0
4558609924,2016-05-01,"f-AM5",0
4558609924,2016-05-01,"g-AM6",0
4558609924,2016-05-01,"h-AM7",0
4558609924,2016-05-01,"i-AM8",0
4558609924,2016-05-01,"j-AM9",361
4558609924,2016-05-01,"k-AM10",594
4558609924,2016-05-01,"l-AM11",117
4558609924,2016-05-01,"m-PM12",305
4558609924,2016-05-01,"n-PM1",287
4558609924,2016-05-01,"o-PM2",409
4558609924,2016-05-01,"p-PM3",433
4558609924,2016-05-01,"q-PM4",25
4558609924,2016-05-01,"r-PM5",282
4558609924,2016-05-01,"s-PM6",190
4558609924,2016-05-01,"t-PM7",343
4558609924,2016-05-01,"u-PM8",50
4558609924,2016-05-01,"v-PM9",32
4558609924,2016-05-01,"w-PM10",0
4558609924,2016-05-01,"x-PM11",0
4558609924,2016-05-02,"a-AM12",0
4558609924,2016-05-02,"b-AM1",0
4558609924,2016-05-02,"c-AM2",0
4558609924,2016-05-02,"d-AM3",0
4558609924,2016-05-02,"e-AM4",0
4558609924,2016-05-02,"f-AM5",0
4558609924,2016-05-02,"g-AM6",0
4558609924,2016-05-02,"h-AM7",0
4558609924,2016-05-02,"i-AM8",623
4558609924,2016-05-02,"j-AM9",452
4558609924,2016-05-02,"k-AM10",902
4558609924,2016-05-02,"l-AM11",1036
4558609924,2016-05-02,"m-PM12",308
4558609924,2016-05-02,"n-PM1",180
4558609924,2016-05-02,"o-PM2",362
4558609924,2016-05-02,"p-PM3",356
4558609924,2016-05-02,"q-PM4",532
4558609924,2016-05-02,"r-PM5",283
4558609924,2016-05-02,"s-PM6",582
4558609924,2016-05-02,"t-PM7",515
4558609924,2016-05-02,"u-PM8",746
4558609924,2016-05-02,"v-PM9",849
4558609924,2016-05-02,"w-PM10",131
4558609924,2016-05-02,"x-PM11",34
4558609924,2016-05-03,"a-AM12",36
4558609924,2016-05-03,"b-AM1",48
4558609924,2016-05-03,"c-AM2",2
4558609924,2016-05-03,"d-AM3",0
4558609924,2016-05-03,"e-AM4",0
4558609924,2016-05-03,"f-AM5",0
4558609924,2016-05-03,"g-AM6",0
4558609924,2016-05-03,"h-AM7",0
4558609924,2016-05-03,"i-AM8",0
4558609924,2016-05-03,"j-AM9",245
4558609924,2016-05-03,"k-AM10",301
4558609924,2016-05-03,"l-AM11",367
4558609924,2016-05-03,"m-PM12",253
4558609924,2016-05-03,"n-PM1",200
4558609924,2016-05-03,"o-PM2",266
4558609924,2016-05-03,"p-PM3",86
4558609924,2016-05-03,"q-PM4",758
4558609924,2016-05-03,"r-PM5",337
4558609924,2016-05-03,"s-PM6",1714
4558609924,2016-05-03,"t-PM7",44
4558609924,2016-05-03,"u-PM8",29
4558609924,2016-05-03,"v-PM9",307
4558609924,2016-05-03,"w-PM10",229
4558609924,2016-05-03,"x-PM11",45
4558609924,2016-05-04,"a-AM12",0
4558609924,2016-05-04,"b-AM1",0
4558609924,2016-05-04,"c-AM2",0
4558609924,2016-05-04,"d-AM3",0
4558609924,2016-05-04,"e-AM4",0
4558609924,2016-05-04,"f-AM5",0
4558609924,2016-05-04,"g-AM6",0
4558609924,2016-05-04,"h-AM7",0
4558609924,2016-05-04,"i-AM8",0
4558609924,2016-05-04,"j-AM9",0
4558609924,2016-05-04,"k-AM10",243
4558609924,2016-05-04,"l-AM11",261
4558609924,2016-05-04,"m-PM12",203
4558609924,2016-05-04,"n-PM1",51
4558609924,2016-05-04,"o-PM2",195
4558609924,2016-05-04,"p-PM3",893
4558609924,2016-05-04,"q-PM4",166
4558609924,2016-05-04,"r-PM5",1119
4558609924,2016-05-04,"s-PM6",287
4558609924,2016-05-04,"t-PM7",390
4558609924,2016-05-04,"u-PM8",434
4558609924,2016-05-04,"v-PM9",502
4558609924,2016-05-04,"w-PM10",212
4558609924,2016-05-04,"x-PM11",276
4558609924,2016-05-05,"a-AM12",0
4558609924,2016-05-05,"b-AM1",0
4558609924,2016-05-05,"c-AM2",0
4558609924,2016-05-05,"d-AM3",0
4558609924,2016-05-05,"e-AM4",0
4558609924,2016-05-05,"f-AM5",0
4558609924,2016-05-05,"g-AM6",0
4558609924,2016-05-05,"h-AM7",140
4558609924,2016-05-05,"i-AM8",420
4558609924,2016-05-05,"j-AM9",1240
4558609924,2016-05-05,"k-AM10",237
4558609924,2016-05-05,"l-AM11",2975
