"Id","ActivityDate","Hour","Calories"
4020332650,2016-04-27,"b-AM1",83
4020332650,2016-04-27,"c-AM2",83
4020332650,2016-04-27,"d-AM3",83
4020332650,2016-04-27,"e-AM4",83
4020332650,2016-04-27,"f-AM5",83
4020332650,2016-04-27,"g-AM6",83
4020332650,2016-04-27,"h-AM7",83
4020332650,2016-04-27,"i-AM8",83
4020332650,2016-04-27,"j-AM9",83
4020332650,2016-04-27,"k-AM10",83
4020332650,2016-04-27,"l-AM11",83
4020332650,2016-04-27,"m-PM12",83
4020332650,2016-04-27,"n-PM1",83
4020332650,2016-04-27,"o-PM2",83
4020332650,2016-04-27,"p-PM3",83
4020332650,2016-04-27,"q-PM4",83
4020332650,2016-04-27,"r-PM5",83
4020332650,2016-04-27,"s-PM6",83
4020332650,2016-04-27,"t-PM7",83
4020332650,2016-04-27,"u-PM8",83
4020332650,2016-04-27,"v-PM9",83
4020332650,2016-04-27,"w-PM10",83
4020332650,2016-04-27,"x-PM11",83
4020332650,2016-04-28,"a-AM12",83
4020332650,2016-04-28,"b-AM1",83
4020332650,2016-04-28,"c-AM2",83
4020332650,2016-04-28,"d-AM3",83
4020332650,2016-04-28,"e-AM4",83
4020332650,2016-04-28,"f-AM5",83
4020332650,2016-04-28,"g-AM6",83
4020332650,2016-04-28,"h-AM7",83
4020332650,2016-04-28,"i-AM8",83
4020332650,2016-04-28,"j-AM9",83
4020332650,2016-04-28,"k-AM10",83
4020332650,2016-04-28,"l-AM11",83
4020332650,2016-04-28,"m-PM12",83
4020332650,2016-04-28,"n-PM1",83
4020332650,2016-04-28,"o-PM2",83
4020332650,2016-04-28,"p-PM3",83
4020332650,2016-04-28,"q-PM4",83
4020332650,2016-04-28,"r-PM5",83
4020332650,2016-04-28,"s-PM6",83
4020332650,2016-04-28,"t-PM7",83
4020332650,2016-04-28,"u-PM8",83
4020332650,2016-04-28,"v-PM9",83
4020332650,2016-04-28,"w-PM10",83
4020332650,2016-04-28,"x-PM11",83
4020332650,2016-04-29,"a-AM12",83
4020332650,2016-04-29,"b-AM1",83
4020332650,2016-04-29,"c-AM2",83
4020332650,2016-04-29,"d-AM3",83
4020332650,2016-04-29,"e-AM4",83
4020332650,2016-04-29,"f-AM5",83
4020332650,2016-04-29,"g-AM6",83
4020332650,2016-04-29,"h-AM7",83
4020332650,2016-04-29,"i-AM8",83
4020332650,2016-04-29,"j-AM9",83
4020332650,2016-04-29,"k-AM10",83
4020332650,2016-04-29,"l-AM11",83
4020332650,2016-04-29,"m-PM12",83
4020332650,2016-04-29,"n-PM1",83
4020332650,2016-04-29,"o-PM2",83
4020332650,2016-04-29,"p-PM3",83
4020332650,2016-04-29,"q-PM4",83
4020332650,2016-04-29,"r-PM5",83
4020332650,2016-04-29,"s-PM6",83
4020332650,2016-04-29,"t-PM7",83
4020332650,2016-04-29,"u-PM8",83
4020332650,2016-04-29,"v-PM9",83
4020332650,2016-04-29,"w-PM10",83
4020332650,2016-04-29,"x-PM11",83
4020332650,2016-04-30,"a-AM12",83
4020332650,2016-04-30,"b-AM1",83
4020332650,2016-04-30,"c-AM2",83
4020332650,2016-04-30,"d-AM3",83
4020332650,2016-04-30,"e-AM4",83
4020332650,2016-04-30,"f-AM5",83
4020332650,2016-04-30,"g-AM6",83
4020332650,2016-04-30,"h-AM7",83
4020332650,2016-04-30,"i-AM8",83
4020332650,2016-04-30,"j-AM9",83
4020332650,2016-04-30,"k-AM10",83
4020332650,2016-04-30,"l-AM11",83
4020332650,2016-04-30,"m-PM12",83
4020332650,2016-04-30,"n-PM1",83
4020332650,2016-04-30,"o-PM2",83
4020332650,2016-04-30,"p-PM3",83
4020332650,2016-04-30,"q-PM4",83
4020332650,2016-04-30,"r-PM5",83
4020332650,2016-04-30,"s-PM6",83
4020332650,2016-04-30,"t-PM7",83
4020332650,2016-04-30,"u-PM8",83
4020332650,2016-04-30,"v-PM9",83
4020332650,2016-04-30,"w-PM10",83
4020332650,2016-04-30,"x-PM11",83
4020332650,2016-05-01,"a-AM12",83
4020332650,2016-05-01,"b-AM1",83
4020332650,2016-05-01,"c-AM2",83
4020332650,2016-05-01,"d-AM3",83
4020332650,2016-05-01,"e-AM4",83
4020332650,2016-05-01,"f-AM5",83
4020332650,2016-05-01,"g-AM6",83
4020332650,2016-05-01,"h-AM7",83
4020332650,2016-05-01,"i-AM8",83
4020332650,2016-05-01,"j-AM9",83
4020332650,2016-05-01,"k-AM10",83
4020332650,2016-05-01,"l-AM11",83
4020332650,2016-05-01,"m-PM12",83
4020332650,2016-05-01,"n-PM1",83
4020332650,2016-05-01,"o-PM2",83
4020332650,2016-05-01,"p-PM3",83
4020332650,2016-05-01,"q-PM4",83
4020332650,2016-05-01,"r-PM5",83
4020332650,2016-05-01,"s-PM6",83
4020332650,2016-05-01,"t-PM7",83
4020332650,2016-05-01,"u-PM8",83
4020332650,2016-05-01,"v-PM9",83
4020332650,2016-05-01,"w-PM10",83
4020332650,2016-05-01,"x-PM11",83
4020332650,2016-05-02,"a-AM12",83
4020332650,2016-05-02,"b-AM1",83
4020332650,2016-05-02,"c-AM2",83
4020332650,2016-05-02,"d-AM3",83
4020332650,2016-05-02,"e-AM4",83
4020332650,2016-05-02,"f-AM5",83
4020332650,2016-05-02,"g-AM6",83
4020332650,2016-05-02,"h-AM7",83
4020332650,2016-05-02,"i-AM8",83
4020332650,2016-05-02,"j-AM9",83
4020332650,2016-05-02,"k-AM10",83
4020332650,2016-05-02,"l-AM11",83
4020332650,2016-05-02,"m-PM12",83
4020332650,2016-05-02,"n-PM1",83
4020332650,2016-05-02,"o-PM2",83
4020332650,2016-05-02,"p-PM3",83
4020332650,2016-05-02,"q-PM4",83
4020332650,2016-05-02,"r-PM5",83
4020332650,2016-05-02,"s-PM6",83
4020332650,2016-05-02,"t-PM7",83
4020332650,2016-05-02,"u-PM8",184
4020332650,2016-05-02,"v-PM9",148
4020332650,2016-05-02,"w-PM10",123
4020332650,2016-05-02,"x-PM11",103
4020332650,2016-05-03,"a-AM12",83
4020332650,2016-05-03,"b-AM1",83
4020332650,2016-05-03,"c-AM2",83
4020332650,2016-05-03,"d-AM3",83
4020332650,2016-05-03,"e-AM4",90
4020332650,2016-05-03,"f-AM5",85
4020332650,2016-05-03,"g-AM6",85
4020332650,2016-05-03,"h-AM7",84
4020332650,2016-05-03,"i-AM8",111
4020332650,2016-05-03,"j-AM9",107
4020332650,2016-05-03,"k-AM10",101
4020332650,2016-05-03,"l-AM11",134
4020332650,2016-05-03,"m-PM12",103
4020332650,2016-05-03,"n-PM1",99
4020332650,2016-05-03,"o-PM2",108
4020332650,2016-05-03,"p-PM3",168
4020332650,2016-05-03,"q-PM4",201
4020332650,2016-05-03,"r-PM5",164
4020332650,2016-05-03,"s-PM6",184
4020332650,2016-05-03,"t-PM7",96
4020332650,2016-05-03,"u-PM8",159
4020332650,2016-05-03,"v-PM9",174
4020332650,2016-05-03,"w-PM10",147
4020332650,2016-05-03,"x-PM11",94
4020332650,2016-05-04,"a-AM12",84
4020332650,2016-05-04,"b-AM1",132
4020332650,2016-05-04,"c-AM2",83
4020332650,2016-05-04,"d-AM3",83
4020332650,2016-05-04,"e-AM4",83
4020332650,2016-05-04,"f-AM5",85
4020332650,2016-05-04,"g-AM6",83
4020332650,2016-05-04,"h-AM7",84
4020332650,2016-05-04,"i-AM8",123
4020332650,2016-05-04,"j-AM9",115
4020332650,2016-05-04,"k-AM10",149
4020332650,2016-05-04,"l-AM11",120
4020332650,2016-05-04,"m-PM12",184
4020332650,2016-05-04,"n-PM1",188
4020332650,2016-05-04,"o-PM2",205
4020332650,2016-05-04,"p-PM3",162
4020332650,2016-05-04,"q-PM4",274
4020332650,2016-05-04,"r-PM5",194
4020332650,2016-05-04,"s-PM6",211
4020332650,2016-05-04,"t-PM7",184
4020332650,2016-05-04,"u-PM8",314
4020332650,2016-05-04,"v-PM9",236
4020332650,2016-05-04,"w-PM10",234
4020332650,2016-05-04,"x-PM11",262
4020332650,2016-05-05,"a-AM12",109
4020332650,2016-05-05,"b-AM1",99
4020332650,2016-05-05,"c-AM2",83
4020332650,2016-05-05,"d-AM3",83
4020332650,2016-05-05,"e-AM4",99
4020332650,2016-05-05,"f-AM5",83
4020332650,2016-05-05,"g-AM6",83
4020332650,2016-05-05,"h-AM7",83
4020332650,2016-05-05,"i-AM8",83
4020332650,2016-05-05,"j-AM9",83
4020332650,2016-05-05,"k-AM10",83
4020332650,2016-05-05,"l-AM11",83
4020332650,2016-05-05,"m-PM12",83
4020332650,2016-05-05,"n-PM1",83
4020332650,2016-05-05,"o-PM2",117
4020332650,2016-05-05,"p-PM3",108
4020332650,2016-05-05,"q-PM4",346
4020332650,2016-05-05,"r-PM5",183
4020332650,2016-05-05,"s-PM6",316
4020332650,2016-05-05,"t-PM7",190
4020332650,2016-05-05,"u-PM8",214
4020332650,2016-05-05,"v-PM9",246
4020332650,2016-05-05,"w-PM10",315
4020332650,2016-05-05,"x-PM11",175
4020332650,2016-05-06,"a-AM12",100
4020332650,2016-05-06,"b-AM1",83
4020332650,2016-05-06,"c-AM2",83
4020332650,2016-05-06,"d-AM3",84
4020332650,2016-05-06,"e-AM4",83
4020332650,2016-05-06,"f-AM5",83
4020332650,2016-05-06,"g-AM6",83
4020332650,2016-05-06,"h-AM7",119
4020332650,2016-05-06,"i-AM8",158
4020332650,2016-05-06,"j-AM9",196
4020332650,2016-05-06,"k-AM10",217
4020332650,2016-05-06,"l-AM11",166
4020332650,2016-05-06,"m-PM12",143
4020332650,2016-05-06,"n-PM1",112
4020332650,2016-05-06,"o-PM2",131
4020332650,2016-05-06,"p-PM3",136
4020332650,2016-05-06,"q-PM4",147
4020332650,2016-05-06,"r-PM5",83
4020332650,2016-05-06,"s-PM6",83
4020332650,2016-05-06,"t-PM7",83
4020332650,2016-05-06,"u-PM8",83
4020332650,2016-05-06,"v-PM9",83
4020332650,2016-05-06,"w-PM10",83
4020332650,2016-05-06,"x-PM11",83
4020332650,2016-05-07,"a-AM12",83
4020332650,2016-05-07,"b-AM1",83
4020332650,2016-05-07,"c-AM2",83
4020332650,2016-05-07,"d-AM3",83
4020332650,2016-05-07,"e-AM4",83
4020332650,2016-05-07,"f-AM5",83
4020332650,2016-05-07,"g-AM6",83
4020332650,2016-05-07,"h-AM7",83
4020332650,2016-05-07,"i-AM8",118
4020332650,2016-05-07,"j-AM9",207
4020332650,2016-05-07,"k-AM10",127
4020332650,2016-05-07,"l-AM11",154
4020332650,2016-05-07,"m-PM12",128
4020332650,2016-05-07,"n-PM1",131
4020332650,2016-05-07,"o-PM2",116
4020332650,2016-05-07,"p-PM3",187
4020332650,2016-05-07,"q-PM4",103
4020332650,2016-05-07,"r-PM5",161
4020332650,2016-05-07,"s-PM6",98
4020332650,2016-05-07,"t-PM7",189
4020332650,2016-05-07,"u-PM8",128
4020332650,2016-05-07,"v-PM9",118
4020332650,2016-05-07,"w-PM10",134
4020332650,2016-05-07,"x-PM11",83
4020332650,2016-05-08,"a-AM12",98
4020332650,2016-05-08,"b-AM1",83
4020332650,2016-05-08,"c-AM2",107
4020332650,2016-05-08,"d-AM3",83
4020332650,2016-05-08,"e-AM4",83
4020332650,2016-05-08,"f-AM5",83
4020332650,2016-05-08,"g-AM6",83
4020332650,2016-05-08,"h-AM7",104
4020332650,2016-05-08,"i-AM8",134
4020332650,2016-05-08,"j-AM9",147
4020332650,2016-05-08,"k-AM10",169
4020332650,2016-05-08,"l-AM11",179
4020332650,2016-05-08,"m-PM12",138
4020332650,2016-05-08,"n-PM1",120
4020332650,2016-05-08,"o-PM2",150
4020332650,2016-05-08,"p-PM3",163
4020332650,2016-05-08,"q-PM4",179
4020332650,2016-05-08,"r-PM5",186
4020332650,2016-05-08,"s-PM6",199
4020332650,2016-05-08,"t-PM7",158
4020332650,2016-05-08,"u-PM8",135
4020332650,2016-05-08,"v-PM9",120
4020332650,2016-05-08,"w-PM10",94
4020332650,2016-05-08,"x-PM11",88
4020332650,2016-05-09,"a-AM12",83
4020332650,2016-05-09,"b-AM1",83
4020332650,2016-05-09,"c-AM2",83
4020332650,2016-05-09,"d-AM3",83
4020332650,2016-05-09,"e-AM4",83
4020332650,2016-05-09,"f-AM5",83
4020332650,2016-05-09,"g-AM6",83
4020332650,2016-05-09,"h-AM7",83
4020332650,2016-05-09,"i-AM8",83
4020332650,2016-05-09,"j-AM9",83
4020332650,2016-05-09,"k-AM10",83
4020332650,2016-05-09,"l-AM11",83
4020332650,2016-05-09,"m-PM12",83
4020332650,2016-05-09,"n-PM1",83
4020332650,2016-05-09,"o-PM2",172
4020332650,2016-05-09,"p-PM3",155
4020332650,2016-05-09,"q-PM4",181
4020332650,2016-05-09,"r-PM5",228
4020332650,2016-05-09,"s-PM6",183
4020332650,2016-05-09,"t-PM7",177
4020332650,2016-05-09,"u-PM8",174
4020332650,2016-05-09,"v-PM9",132
4020332650,2016-05-09,"w-PM10",112
4020332650,2016-05-09,"x-PM11",115
4020332650,2016-05-10,"a-AM12",83
4020332650,2016-05-10,"b-AM1",83
4020332650,2016-05-10,"c-AM2",106
4020332650,2016-05-10,"d-AM3",83
4020332650,2016-05-10,"e-AM4",83
4020332650,2016-05-10,"f-AM5",87
4020332650,2016-05-10,"g-AM6",85
4020332650,2016-05-10,"h-AM7",108
4020332650,2016-05-10,"i-AM8",116
4020332650,2016-05-10,"j-AM9",100
4020332650,2016-05-10,"k-AM10",136
4020332650,2016-05-10,"l-AM11",158
4020332650,2016-05-10,"m-PM12",204
4020332650,2016-05-10,"n-PM1",119
4020332650,2016-05-10,"o-PM2",117
4020332650,2016-05-10,"p-PM3",203
4020332650,2016-05-10,"q-PM4",220
4020332650,2016-05-10,"r-PM5",162
4020332650,2016-05-10,"s-PM6",83
4020332650,2016-05-10,"t-PM7",129
4020332650,2016-05-10,"u-PM8",109
4020332650,2016-05-10,"v-PM9",83
4020332650,2016-05-10,"w-PM10",112
4020332650,2016-05-10,"x-PM11",147
4020332650,2016-05-11,"a-AM12",83
4020332650,2016-05-11,"b-AM1",83
4020332650,2016-05-11,"c-AM2",83
4020332650,2016-05-11,"d-AM3",83
4020332650,2016-05-11,"e-AM4",83
4020332650,2016-05-11,"f-AM5",83
4020332650,2016-05-11,"g-AM6",83
4020332650,2016-05-11,"h-AM7",83
4020332650,2016-05-11,"i-AM8",83
4020332650,2016-05-11,"j-AM9",83
4020332650,2016-05-11,"k-AM10",83
4020332650,2016-05-11,"l-AM11",97
4020332650,2016-05-11,"m-PM12",138
4020332650,2016-05-11,"n-PM1",181
4020332650,2016-05-11,"o-PM2",205
4020332650,2016-05-11,"p-PM3",250
4020332650,2016-05-11,"q-PM4",220
4020332650,2016-05-11,"r-PM5",147
4020332650,2016-05-11,"s-PM6",83
4020332650,2016-05-11,"t-PM7",83
4020332650,2016-05-11,"u-PM8",83
4020332650,2016-05-11,"v-PM9",83
4020332650,2016-05-11,"w-PM10",83
4020332650,2016-05-11,"x-PM11",83
4020332650,2016-05-12,"a-AM12",83
4020332650,2016-05-12,"b-AM1",83
4020332650,2016-05-12,"c-AM2",83
4020332650,2016-05-12,"d-AM3",83
4020332650,2016-05-12,"e-AM4",83
4020332650,2016-05-12,"f-AM5",83
4020332650,2016-05-12,"g-AM6",83
4020332650,2016-05-12,"h-AM7",83
4020332650,2016-05-12,"i-AM8",83
4020332650,2016-05-12,"j-AM9",83
4020332650,2016-05-12,"k-AM10",83
4020332650,2016-05-12,"l-AM11",123
4057192912,2016-04-12,"a-AM12",76
4057192912,2016-04-12,"b-AM1",74
4057192912,2016-04-12,"c-AM2",74
4057192912,2016-04-12,"d-AM3",93
4057192912,2016-04-12,"e-AM4",74
4057192912,2016-04-12,"f-AM5",74
4057192912,2016-04-12,"g-AM6",78
4057192912,2016-04-12,"h-AM7",115
4057192912,2016-04-12,"i-AM8",140
4057192912,2016-04-12,"j-AM9",108
4057192912,2016-04-12,"k-AM10",74
4057192912,2016-04-12,"l-AM11",103
4057192912,2016-04-12,"m-PM12",86
4057192912,2016-04-12,"n-PM1",113
4057192912,2016-04-12,"o-PM2",98
4057192912,2016-04-12,"p-PM3",94
4057192912,2016-04-12,"q-PM4",132
4057192912,2016-04-12,"r-PM5",88
4057192912,2016-04-12,"s-PM6",134
4057192912,2016-04-12,"t-PM7",127
4057192912,2016-04-12,"u-PM8",90
4057192912,2016-04-12,"v-PM9",76
4057192912,2016-04-12,"w-PM10",78
4057192912,2016-04-12,"x-PM11",74
4057192912,2016-04-13,"a-AM12",74
4057192912,2016-04-13,"b-AM1",74
4057192912,2016-04-13,"c-AM2",74
4057192912,2016-04-13,"d-AM3",74
4057192912,2016-04-13,"e-AM4",74
4057192912,2016-04-13,"f-AM5",74
4057192912,2016-04-13,"g-AM6",74
4057192912,2016-04-13,"h-AM7",152
4057192912,2016-04-13,"i-AM8",119
4057192912,2016-04-13,"j-AM9",148
4057192912,2016-04-13,"k-AM10",83
4057192912,2016-04-13,"l-AM11",124
4057192912,2016-04-13,"m-PM12",90
4057192912,2016-04-13,"n-PM1",124
4057192912,2016-04-13,"o-PM2",97
4057192912,2016-04-13,"p-PM3",83
4057192912,2016-04-13,"q-PM4",120
4057192912,2016-04-13,"r-PM5",92
4057192912,2016-04-13,"s-PM6",125
4057192912,2016-04-13,"t-PM7",100
4057192912,2016-04-13,"u-PM8",92
4057192912,2016-04-13,"v-PM9",74
4057192912,2016-04-13,"w-PM10",74
4057192912,2016-04-13,"x-PM11",74
4057192912,2016-04-14,"a-AM12",74
4057192912,2016-04-14,"b-AM1",74
4057192912,2016-04-14,"c-AM2",74
4057192912,2016-04-14,"d-AM3",74
4057192912,2016-04-14,"e-AM4",74
4057192912,2016-04-14,"f-AM5",74
4057192912,2016-04-14,"g-AM6",74
4057192912,2016-04-14,"h-AM7",74
4057192912,2016-04-14,"i-AM8",74
4057192912,2016-04-14,"j-AM9",74
4057192912,2016-04-14,"k-AM10",74
4057192912,2016-04-14,"l-AM11",74
4057192912,2016-04-14,"m-PM12",74
4057192912,2016-04-14,"n-PM1",74
4057192912,2016-04-14,"o-PM2",74
4057192912,2016-04-14,"p-PM3",74
4057192912,2016-04-14,"q-PM4",74
4057192912,2016-04-14,"r-PM5",74
4057192912,2016-04-14,"s-PM6",74
4057192912,2016-04-14,"t-PM7",74
4057192912,2016-04-14,"u-PM8",74
4057192912,2016-04-14,"v-PM9",74
4057192912,2016-04-14,"w-PM10",74
4057192912,2016-04-14,"x-PM11",74
4057192912,2016-04-15,"a-AM12",74
4057192912,2016-04-15,"b-AM1",74
4057192912,2016-04-15,"c-AM2",74
4057192912,2016-04-15,"d-AM3",74
4057192912,2016-04-15,"e-AM4",74
4057192912,2016-04-15,"f-AM5",74
4057192912,2016-04-15,"g-AM6",74
4057192912,2016-04-15,"h-AM7",111
4057192912,2016-04-15,"i-AM8",161
4057192912,2016-04-15,"j-AM9",107
4057192912,2016-04-15,"k-AM10",97
4057192912,2016-04-15,"l-AM11",133
4057192912,2016-04-15,"m-PM12",94
4057192912,2016-04-15,"n-PM1",121
4057192912,2016-04-15,"o-PM2",88
4057192912,2016-04-15,"p-PM3",81
4319703577,2016-04-12,"a-AM12",61
4319703577,2016-04-12,"b-AM1",61
4319703577,2016-04-12,"c-AM2",61
4319703577,2016-04-12,"d-AM3",61
4319703577,2016-04-12,"e-AM4",61
4319703577,2016-04-12,"f-AM5",61
4319703577,2016-04-12,"g-AM6",61
4319703577,2016-04-12,"h-AM7",61
4319703577,2016-04-12,"i-AM8",61
4319703577,2016-04-12,"j-AM9",61
4319703577,2016-04-12,"k-AM10",61
4319703577,2016-04-12,"l-AM11",61
4319703577,2016-04-12,"m-PM12",61
4319703577,2016-04-12,"n-PM1",61
4319703577,2016-04-12,"o-PM2",61
4319703577,2016-04-12,"p-PM3",61
4319703577,2016-04-12,"q-PM4",61
4319703577,2016-04-12,"r-PM5",61
4319703577,2016-04-12,"s-PM6",61
4319703577,2016-04-12,"t-PM7",61
4319703577,2016-04-12,"u-PM8",61
4319703577,2016-04-12,"v-PM9",61
4319703577,2016-04-12,"w-PM10",61
4319703577,2016-04-12,"x-PM11",61
4319703577,2016-04-13,"a-AM12",61
4319703577,2016-04-13,"b-AM1",61
4319703577,2016-04-13,"c-AM2",61
4319703577,2016-04-13,"d-AM3",61
4319703577,2016-04-13,"e-AM4",61
4319703577,2016-04-13,"f-AM5",61
4319703577,2016-04-13,"g-AM6",61
4319703577,2016-04-13,"h-AM7",61
4319703577,2016-04-13,"i-AM8",61
4319703577,2016-04-13,"j-AM9",61
4319703577,2016-04-13,"k-AM10",61
4319703577,2016-04-13,"l-AM11",61
4319703577,2016-04-13,"m-PM12",61
4319703577,2016-04-13,"n-PM1",61
4319703577,2016-04-13,"o-PM2",61
4319703577,2016-04-13,"p-PM3",64
4319703577,2016-04-13,"q-PM4",131
4319703577,2016-04-13,"r-PM5",95
4319703577,2016-04-13,"s-PM6",74
4319703577,2016-04-13,"t-PM7",178
4319703577,2016-04-13,"u-PM8",71
4319703577,2016-04-13,"v-PM9",63
4319703577,2016-04-13,"w-PM10",104
4319703577,2016-04-13,"x-PM11",61
4319703577,2016-04-14,"a-AM12",61
4319703577,2016-04-14,"b-AM1",61
4319703577,2016-04-14,"c-AM2",61
4319703577,2016-04-14,"d-AM3",61
4319703577,2016-04-14,"e-AM4",63
4319703577,2016-04-14,"f-AM5",64
4319703577,2016-04-14,"g-AM6",61
4319703577,2016-04-14,"h-AM7",61
4319703577,2016-04-14,"i-AM8",85
4319703577,2016-04-14,"j-AM9",93
4319703577,2016-04-14,"k-AM10",175
4319703577,2016-04-14,"l-AM11",124
4319703577,2016-04-14,"m-PM12",145
4319703577,2016-04-14,"n-PM1",95
4319703577,2016-04-14,"o-PM2",87
4319703577,2016-04-14,"p-PM3",91
4319703577,2016-04-14,"q-PM4",114
4319703577,2016-04-14,"r-PM5",145
4319703577,2016-04-14,"s-PM6",113
4319703577,2016-04-14,"t-PM7",128
4319703577,2016-04-14,"u-PM8",125
4319703577,2016-04-14,"v-PM9",73
4319703577,2016-04-14,"w-PM10",133
4319703577,2016-04-14,"x-PM11",80
4319703577,2016-04-15,"a-AM12",61
4319703577,2016-04-15,"b-AM1",61
4319703577,2016-04-15,"c-AM2",61
4319703577,2016-04-15,"d-AM3",61
4319703577,2016-04-15,"e-AM4",63
4319703577,2016-04-15,"f-AM5",63
4319703577,2016-04-15,"g-AM6",62
4319703577,2016-04-15,"h-AM7",66
4319703577,2016-04-15,"i-AM8",92
4319703577,2016-04-15,"j-AM9",62
4319703577,2016-04-15,"k-AM10",188
4319703577,2016-04-15,"l-AM11",97
4319703577,2016-04-15,"m-PM12",112
4319703577,2016-04-15,"n-PM1",71
4319703577,2016-04-15,"o-PM2",112
4319703577,2016-04-15,"p-PM3",90
4319703577,2016-04-15,"q-PM4",82
4319703577,2016-04-15,"r-PM5",63
4319703577,2016-04-15,"s-PM6",88
4319703577,2016-04-15,"t-PM7",111
4319703577,2016-04-15,"u-PM8",79
4319703577,2016-04-15,"v-PM9",92
4319703577,2016-04-15,"w-PM10",77
4319703577,2016-04-15,"x-PM11",68
4319703577,2016-04-16,"a-AM12",66
4319703577,2016-04-16,"b-AM1",61
4319703577,2016-04-16,"c-AM2",61
4319703577,2016-04-16,"d-AM3",62
4319703577,2016-04-16,"e-AM4",61
4319703577,2016-04-16,"f-AM5",61
4319703577,2016-04-16,"g-AM6",63
4319703577,2016-04-16,"h-AM7",61
4319703577,2016-04-16,"i-AM8",61
4319703577,2016-04-16,"j-AM9",101
4319703577,2016-04-16,"k-AM10",129
4319703577,2016-04-16,"l-AM11",132
4319703577,2016-04-16,"m-PM12",114
4319703577,2016-04-16,"n-PM1",109
4319703577,2016-04-16,"o-PM2",98
4319703577,2016-04-16,"p-PM3",153
4319703577,2016-04-16,"q-PM4",63
4319703577,2016-04-16,"r-PM5",64
4319703577,2016-04-16,"s-PM6",61
4319703577,2016-04-16,"t-PM7",61
4319703577,2016-04-16,"u-PM8",61
4319703577,2016-04-16,"v-PM9",61
4319703577,2016-04-16,"w-PM10",61
4319703577,2016-04-16,"x-PM11",61
4319703577,2016-04-17,"a-AM12",61
4319703577,2016-04-17,"b-AM1",61
4319703577,2016-04-17,"c-AM2",61
4319703577,2016-04-17,"d-AM3",61
4319703577,2016-04-17,"e-AM4",61
4319703577,2016-04-17,"f-AM5",61
4319703577,2016-04-17,"g-AM6",61
4319703577,2016-04-17,"h-AM7",61
4319703577,2016-04-17,"i-AM8",61
4319703577,2016-04-17,"j-AM9",61
4319703577,2016-04-17,"k-AM10",61
4319703577,2016-04-17,"l-AM11",61
4319703577,2016-04-17,"m-PM12",61
4319703577,2016-04-17,"n-PM1",61
4319703577,2016-04-17,"o-PM2",61
4319703577,2016-04-17,"p-PM3",61
4319703577,2016-04-17,"q-PM4",61
4319703577,2016-04-17,"r-PM5",61
4319703577,2016-04-17,"s-PM6",61
4319703577,2016-04-17,"t-PM7",61
4319703577,2016-04-17,"u-PM8",61
4319703577,2016-04-17,"v-PM9",61
4319703577,2016-04-17,"w-PM10",64
4319703577,2016-04-17,"x-PM11",63
4319703577,2016-04-18,"a-AM12",61
4319703577,2016-04-18,"b-AM1",61
4319703577,2016-04-18,"c-AM2",61
4319703577,2016-04-18,"d-AM3",61
4319703577,2016-04-18,"e-AM4",61
4319703577,2016-04-18,"f-AM5",62
4319703577,2016-04-18,"g-AM6",61
4319703577,2016-04-18,"h-AM7",61
4319703577,2016-04-18,"i-AM8",82
4319703577,2016-04-18,"j-AM9",65
4319703577,2016-04-18,"k-AM10",184
4319703577,2016-04-18,"l-AM11",76
4319703577,2016-04-18,"m-PM12",61
4319703577,2016-04-18,"n-PM1",61
4319703577,2016-04-18,"o-PM2",61
4319703577,2016-04-18,"p-PM3",61
4319703577,2016-04-18,"q-PM4",61
4319703577,2016-04-18,"r-PM5",61
4319703577,2016-04-18,"s-PM6",63
4319703577,2016-04-18,"t-PM7",61
4319703577,2016-04-18,"u-PM8",61
4319703577,2016-04-18,"v-PM9",61
4319703577,2016-04-18,"w-PM10",67
4319703577,2016-04-18,"x-PM11",62
4319703577,2016-04-19,"a-AM12",61
4319703577,2016-04-19,"b-AM1",64
4319703577,2016-04-19,"c-AM2",61
4319703577,2016-04-19,"d-AM3",68
4319703577,2016-04-19,"e-AM4",61
4319703577,2016-04-19,"f-AM5",61
4319703577,2016-04-19,"g-AM6",61
4319703577,2016-04-19,"h-AM7",100
4319703577,2016-04-19,"i-AM8",94
4319703577,2016-04-19,"j-AM9",68
4319703577,2016-04-19,"k-AM10",189
4319703577,2016-04-19,"l-AM11",140
4319703577,2016-04-19,"m-PM12",119
4319703577,2016-04-19,"n-PM1",76
4319703577,2016-04-19,"o-PM2",102
4319703577,2016-04-19,"p-PM3",94
4319703577,2016-04-19,"q-PM4",119
4319703577,2016-04-19,"r-PM5",94
4319703577,2016-04-19,"s-PM6",98
4319703577,2016-04-19,"t-PM7",156
4319703577,2016-04-19,"u-PM8",94
4319703577,2016-04-19,"v-PM9",72
4319703577,2016-04-19,"w-PM10",90
4319703577,2016-04-19,"x-PM11",61
4319703577,2016-04-20,"a-AM12",61
4319703577,2016-04-20,"b-AM1",61
4319703577,2016-04-20,"c-AM2",63
4319703577,2016-04-20,"d-AM3",61
4319703577,2016-04-20,"e-AM4",61
4319703577,2016-04-20,"f-AM5",61
4319703577,2016-04-20,"g-AM6",62
4319703577,2016-04-20,"h-AM7",106
4319703577,2016-04-20,"i-AM8",69
4319703577,2016-04-20,"j-AM9",107
4319703577,2016-04-20,"k-AM10",135
4319703577,2016-04-20,"l-AM11",125
4319703577,2016-04-20,"m-PM12",166
4319703577,2016-04-20,"n-PM1",90
