"Id","ActivityDate","Hour","Value"
5577150313,2016-04-21,"d-AM3",53
5577150313,2016-04-21,"e-AM4",52
5577150313,2016-04-21,"f-AM5",48
5577150313,2016-04-21,"g-AM6",107
5577150313,2016-04-21,"h-AM7",74
5577150313,2016-04-21,"i-AM8",69
5577150313,2016-04-21,"j-AM9",69
5577150313,2016-04-21,"k-AM10",68
5577150313,2016-04-21,"l-AM11",96
5577150313,2016-04-21,"m-PM12",66
5577150313,2016-04-21,"n-PM1",68
5577150313,2016-04-21,"o-PM2",78
5577150313,2016-04-21,"p-PM3",89
5577150313,2016-04-21,"q-PM4",91
5577150313,2016-04-21,"r-PM5",85
5577150313,2016-04-21,"s-PM6",65
5577150313,2016-04-21,"t-PM7",83
5577150313,2016-04-21,"u-PM8",65
5577150313,2016-04-21,"v-PM9",55
5577150313,2016-04-21,"w-PM10",56
5577150313,2016-04-21,"x-PM11",51
5577150313,2016-04-22,"a-AM12",49
5577150313,2016-04-22,"b-AM1",53
5577150313,2016-04-22,"c-AM2",54
5577150313,2016-04-22,"d-AM3",53
5577150313,2016-04-22,"e-AM4",48
5577150313,2016-04-22,"f-AM5",58
5577150313,2016-04-22,"g-AM6",99
5577150313,2016-04-22,"h-AM7",70
5577150313,2016-04-22,"i-AM8",72
5577150313,2016-04-22,"j-AM9",67
5577150313,2016-04-22,"k-AM10",62
5577150313,2016-04-22,"l-AM11",67
5577150313,2016-04-22,"m-PM12",66
5577150313,2016-04-22,"n-PM1",56
5577150313,2016-04-22,"o-PM2",57
5577150313,2016-04-22,"p-PM3",53
5577150313,2016-04-22,"q-PM4",54
5577150313,2016-04-22,"r-PM5",65
5577150313,2016-04-22,"s-PM6",70
5577150313,2016-04-22,"t-PM7",75
5577150313,2016-04-22,"u-PM8",80
5577150313,2016-04-22,"v-PM9",101
5577150313,2016-04-22,"w-PM10",80
5577150313,2016-04-22,"x-PM11",59
5577150313,2016-04-23,"a-AM12",49
5577150313,2016-04-23,"b-AM1",56
5577150313,2016-04-23,"c-AM2",56
5577150313,2016-04-23,"d-AM3",56
5577150313,2016-04-23,"e-AM4",55
5577150313,2016-04-23,"f-AM5",52
5577150313,2016-04-23,"g-AM6",58
5577150313,2016-04-23,"h-AM7",73
5577150313,2016-04-23,"i-AM8",58
5577150313,2016-04-23,"j-AM9",63
5577150313,2016-04-23,"k-AM10",77
5577150313,2016-04-23,"l-AM11",70
5577150313,2016-04-23,"m-PM12",71
5577150313,2016-04-23,"n-PM1",77
5577150313,2016-04-23,"o-PM2",69
5577150313,2016-04-23,"p-PM3",81
5577150313,2016-04-23,"q-PM4",65
5577150313,2016-04-23,"r-PM5",77
5577150313,2016-04-23,"s-PM6",77
5577150313,2016-04-23,"t-PM7",73
5577150313,2016-04-23,"u-PM8",67
5577150313,2016-04-23,"v-PM9",58
5577150313,2016-04-23,"w-PM10",54
5577150313,2016-04-23,"x-PM11",52
5577150313,2016-04-24,"a-AM12",55
5577150313,2016-04-24,"b-AM1",54
5577150313,2016-04-24,"c-AM2",51
5577150313,2016-04-24,"d-AM3",54
5577150313,2016-04-24,"e-AM4",53
5577150313,2016-04-24,"f-AM5",52
5577150313,2016-04-24,"g-AM6",52
5577150313,2016-04-24,"h-AM7",63
5577150313,2016-04-24,"i-AM8",65
5577150313,2016-04-24,"j-AM9",64
5577150313,2016-04-24,"k-AM10",87
5577150313,2016-04-24,"l-AM11",107
5577150313,2016-04-24,"m-PM12",84
5577150313,2016-04-24,"n-PM1",90
5577150313,2016-04-24,"o-PM2",74
5577150313,2016-04-24,"p-PM3",108
5577150313,2016-04-24,"q-PM4",94
5577150313,2016-04-24,"r-PM5",103
5577150313,2016-04-24,"s-PM6",77
5577150313,2016-04-24,"t-PM7",89
5577150313,2016-04-24,"u-PM8",66
5577150313,2016-04-24,"v-PM9",62
5577150313,2016-04-24,"w-PM10",57
5577150313,2016-04-24,"x-PM11",57
5577150313,2016-04-25,"a-AM12",56
5577150313,2016-04-25,"b-AM1",56
5577150313,2016-04-25,"c-AM2",53
5577150313,2016-04-25,"d-AM3",49
5577150313,2016-04-25,"e-AM4",50
5577150313,2016-04-25,"f-AM5",48
5577150313,2016-04-25,"g-AM6",100
5577150313,2016-04-25,"h-AM7",72
5577150313,2016-04-25,"i-AM8",65
5577150313,2016-04-25,"j-AM9",74
5577150313,2016-04-25,"k-AM10",89
5577150313,2016-04-25,"l-AM11",77
5577150313,2016-04-25,"m-PM12",82
5577150313,2016-04-25,"n-PM1",84
5577150313,2016-04-25,"o-PM2",70
5577150313,2016-04-25,"p-PM3",67
5577150313,2016-04-25,"q-PM4",71
5577150313,2016-04-25,"r-PM5",67
5577150313,2016-04-25,"s-PM6",60
5577150313,2016-04-25,"t-PM7",77
5577150313,2016-04-25,"u-PM8",61
5577150313,2016-04-25,"v-PM9",58
5577150313,2016-04-25,"w-PM10",57
5577150313,2016-04-25,"x-PM11",51
5577150313,2016-04-26,"a-AM12",53
5577150313,2016-04-26,"b-AM1",53
5577150313,2016-04-26,"c-AM2",53
5577150313,2016-04-26,"d-AM3",49
5577150313,2016-04-26,"e-AM4",46
5577150313,2016-04-26,"f-AM5",75
5577150313,2016-04-26,"g-AM6",86
5577150313,2016-04-26,"h-AM7",70
5577150313,2016-04-26,"i-AM8",72
5577150313,2016-04-26,"j-AM9",65
5577150313,2016-04-26,"k-AM10",64
5577150313,2016-04-26,"l-AM11",67
5577150313,2016-04-26,"m-PM12",75
5577150313,2016-04-26,"n-PM1",83
5577150313,2016-04-26,"o-PM2",75
5577150313,2016-04-26,"p-PM3",69
5577150313,2016-04-26,"q-PM4",67
5577150313,2016-04-26,"r-PM5",61
5577150313,2016-04-26,"s-PM6",63
5577150313,2016-04-26,"t-PM7",70
5577150313,2016-04-26,"u-PM8",74
5577150313,2016-04-26,"v-PM9",57
5577150313,2016-04-26,"w-PM10",50
5577150313,2016-04-26,"x-PM11",52
5577150313,2016-04-27,"a-AM12",54
5577150313,2016-04-27,"b-AM1",53
5577150313,2016-04-27,"c-AM2",53
5577150313,2016-04-27,"d-AM3",54
5577150313,2016-04-27,"e-AM4",52
5577150313,2016-04-27,"f-AM5",54
5577150313,2016-04-27,"g-AM6",98
5577150313,2016-04-27,"h-AM7",71
5577150313,2016-04-27,"i-AM8",69
5577150313,2016-04-27,"j-AM9",75
5577150313,2016-04-27,"k-AM10",64
5577150313,2016-04-27,"l-AM11",73
5577150313,2016-04-27,"m-PM12",67
5577150313,2016-04-27,"n-PM1",67
5577150313,2016-04-27,"o-PM2",67
5577150313,2016-04-27,"p-PM3",79
5577150313,2016-04-27,"q-PM4",70
5577150313,2016-04-27,"r-PM5",63
5577150313,2016-04-27,"s-PM6",73
5577150313,2016-04-27,"t-PM7",93
5577150313,2016-04-27,"u-PM8",58
5577150313,2016-04-27,"v-PM9",56
5577150313,2016-04-27,"w-PM10",52
5577150313,2016-04-27,"x-PM11",50
5577150313,2016-04-28,"a-AM12",56
5577150313,2016-04-28,"b-AM1",56
5577150313,2016-04-28,"c-AM2",52
5577150313,2016-04-28,"d-AM3",50
5577150313,2016-04-28,"e-AM4",50
5577150313,2016-04-28,"f-AM5",63
5577150313,2016-04-28,"g-AM6",102
5577150313,2016-04-28,"h-AM7",74
5577150313,2016-04-28,"i-AM8",69
5577150313,2016-04-28,"j-AM9",62
5577150313,2016-04-28,"k-AM10",66
5577150313,2016-04-28,"l-AM11",132
5577150313,2016-04-28,"n-PM1",89
5577150313,2016-04-28,"o-PM2",79
5577150313,2016-04-28,"p-PM3",77
5577150313,2016-04-28,"q-PM4",68
5577150313,2016-04-28,"r-PM5",73
5577150313,2016-04-28,"s-PM6",62
5577150313,2016-04-28,"t-PM7",93
5577150313,2016-04-28,"u-PM8",68
5577150313,2016-04-28,"v-PM9",63
5577150313,2016-04-28,"w-PM10",53
5577150313,2016-04-28,"x-PM11",51
5577150313,2016-04-29,"a-AM12",52
5577150313,2016-04-29,"b-AM1",52
5577150313,2016-04-29,"c-AM2",50
5577150313,2016-04-29,"d-AM3",48
5577150313,2016-04-29,"e-AM4",46
5577150313,2016-04-29,"f-AM5",48
5577150313,2016-04-29,"g-AM6",99
5577150313,2016-04-29,"h-AM7",79
5577150313,2016-04-29,"i-AM8",66
5577150313,2016-04-29,"j-AM9",71
5577150313,2016-04-29,"k-AM10",65
5577150313,2016-04-29,"l-AM11",69
5577150313,2016-04-29,"m-PM12",70
5577150313,2016-04-29,"n-PM1",58
5577150313,2016-04-29,"o-PM2",60
5577150313,2016-04-29,"p-PM3",61
5577150313,2016-04-29,"q-PM4",62
5577150313,2016-04-29,"r-PM5",56
5577150313,2016-04-29,"s-PM6",62
5577150313,2016-04-29,"t-PM7",94
5577150313,2016-04-29,"u-PM8",103
5577150313,2016-04-29,"v-PM9",59
5577150313,2016-04-29,"w-PM10",57
5577150313,2016-04-29,"x-PM11",52
5577150313,2016-04-30,"a-AM12",53
5577150313,2016-04-30,"b-AM1",51
5577150313,2016-04-30,"c-AM2",52
5577150313,2016-04-30,"d-AM3",49
5577150313,2016-04-30,"e-AM4",51
5577150313,2016-04-30,"f-AM5",48
5577150313,2016-04-30,"g-AM6",54
5577150313,2016-04-30,"h-AM7",61
5577150313,2016-04-30,"i-AM8",65
5577150313,2016-04-30,"j-AM9",65
5577150313,2016-04-30,"k-AM10",98
5577150313,2016-04-30,"l-AM11",108
5577150313,2016-04-30,"m-PM12",80
5577150313,2016-04-30,"n-PM1",91
5577150313,2016-04-30,"o-PM2",89
5577150313,2016-04-30,"p-PM3",69
5577150313,2016-04-30,"q-PM4",58
5577150313,2016-04-30,"r-PM5",70
5577150313,2016-04-30,"s-PM6",114
5577150313,2016-04-30,"t-PM7",95
5577150313,2016-04-30,"u-PM8",63
5577150313,2016-04-30,"v-PM9",66
5577150313,2016-04-30,"w-PM10",58
5577150313,2016-04-30,"x-PM11",58
5577150313,2016-05-01,"a-AM12",57
5577150313,2016-05-01,"b-AM1",54
5577150313,2016-05-01,"c-AM2",54
5577150313,2016-05-01,"d-AM3",54
5577150313,2016-05-01,"e-AM4",52
5577150313,2016-05-01,"f-AM5",54
5577150313,2016-05-01,"g-AM6",62
5577150313,2016-05-01,"h-AM7",58
5577150313,2016-05-01,"i-AM8",90
5577150313,2016-05-01,"j-AM9",91
5577150313,2016-05-01,"k-AM10",110
5577150313,2016-05-01,"l-AM11",103
5577150313,2016-05-01,"m-PM12",77
5577150313,2016-05-01,"n-PM1",71
5577150313,2016-05-01,"o-PM2",73
5577150313,2016-05-01,"p-PM3",71
5577150313,2016-05-01,"q-PM4",88
5577150313,2016-05-01,"r-PM5",68
5577150313,2016-05-01,"s-PM6",95
5577150313,2016-05-01,"t-PM7",108
5577150313,2016-05-01,"u-PM8",64
5577150313,2016-05-01,"v-PM9",64
5577150313,2016-05-01,"w-PM10",55
5577150313,2016-05-01,"x-PM11",57
5577150313,2016-05-02,"a-AM12",53
5577150313,2016-05-02,"b-AM1",51
5577150313,2016-05-02,"c-AM2",52
5577150313,2016-05-02,"d-AM3",49
5577150313,2016-05-02,"e-AM4",47
5577150313,2016-05-02,"f-AM5",48
5577150313,2016-05-02,"g-AM6",97
5577150313,2016-05-02,"h-AM7",81
5577150313,2016-05-02,"i-AM8",65
5577150313,2016-05-02,"j-AM9",67
5577150313,2016-05-02,"k-AM10",77
5577150313,2016-05-02,"l-AM11",70
5577150313,2016-05-02,"m-PM12",64
5577150313,2016-05-02,"x-PM11",99
5577150313,2016-05-03,"a-AM12",78
5577150313,2016-05-03,"b-AM1",86
5577150313,2016-05-03,"c-AM2",84
5577150313,2016-05-03,"d-AM3",66
5577150313,2016-05-03,"e-AM4",73
5577150313,2016-05-03,"f-AM5",76
5577150313,2016-05-03,"g-AM6",71
5577150313,2016-05-03,"h-AM7",77
5577150313,2016-05-03,"i-AM8",72
5577150313,2016-05-03,"j-AM9",79
5577150313,2016-05-03,"k-AM10",111
5577150313,2016-05-03,"l-AM11",66
5577150313,2016-05-03,"m-PM12",55
5577150313,2016-05-03,"n-PM1",55
5577150313,2016-05-03,"o-PM2",53
5577150313,2016-05-03,"p-PM3",55
5577150313,2016-05-03,"q-PM4",53
5577150313,2016-05-03,"r-PM5",52
5577150313,2016-05-03,"s-PM6",52
5577150313,2016-05-03,"t-PM7",48
5577150313,2016-05-03,"u-PM8",51
5577150313,2016-05-03,"v-PM9",69
5577150313,2016-05-03,"w-PM10",97
5577150313,2016-05-03,"x-PM11",79
5577150313,2016-05-04,"a-AM12",76
5577150313,2016-05-04,"b-AM1",60
5577150313,2016-05-04,"c-AM2",65
5577150313,2016-05-04,"d-AM3",66
5577150313,2016-05-04,"e-AM4",70
5577150313,2016-05-04,"f-AM5",64
5577150313,2016-05-04,"g-AM6",66
5577150313,2016-05-04,"h-AM7",65
5577150313,2016-05-04,"i-AM8",70
5577150313,2016-05-04,"j-AM9",74
5577150313,2016-05-04,"k-AM10",72
5577150313,2016-05-04,"l-AM11",56
5577150313,2016-05-04,"m-PM12",54
5577150313,2016-05-04,"n-PM1",55
5577150313,2016-05-04,"o-PM2",54
5577150313,2016-05-04,"p-PM3",56
5577150313,2016-05-04,"q-PM4",54
5577150313,2016-05-04,"r-PM5",51
5577150313,2016-05-04,"s-PM6",48
5577150313,2016-05-04,"t-PM7",48
5577150313,2016-05-04,"u-PM8",49
5577150313,2016-05-04,"v-PM9",60
5577150313,2016-05-04,"w-PM10",86
5577150313,2016-05-04,"x-PM11",74
5577150313,2016-05-05,"a-AM12",75
5577150313,2016-05-05,"j-AM9",63
5577150313,2016-05-05,"k-AM10",65
5577150313,2016-05-05,"l-AM11",69
5577150313,2016-05-05,"m-PM12",86
5577150313,2016-05-05,"n-PM1",59
5577150313,2016-05-05,"o-PM2",72
5577150313,2016-05-05,"p-PM3",61
5577150313,2016-05-05,"q-PM4",63
5577150313,2016-05-05,"r-PM5",74
5577150313,2016-05-05,"s-PM6",60
5577150313,2016-05-05,"t-PM7",81
5577150313,2016-05-05,"u-PM8",79
5577150313,2016-05-05,"v-PM9",88
5577150313,2016-05-06,"g-AM6",101
5577150313,2016-05-06,"h-AM7",89
5577150313,2016-05-06,"i-AM8",74
5577150313,2016-05-06,"j-AM9",58
5577150313,2016-05-06,"k-AM10",73
5577150313,2016-05-06,"l-AM11",84
5577150313,2016-05-06,"m-PM12",77
5577150313,2016-05-06,"n-PM1",61
5577150313,2016-05-06,"o-PM2",59
5577150313,2016-05-06,"p-PM3",56
5577150313,2016-05-06,"q-PM4",58
5577150313,2016-05-09,"l-AM11",79
5577150313,2016-05-09,"m-PM12",78
5577150313,2016-05-09,"n-PM1",67
5577150313,2016-05-09,"o-PM2",80
5577150313,2016-05-09,"p-PM3",70
5577150313,2016-05-09,"q-PM4",65
5577150313,2016-05-09,"r-PM5",66
5577150313,2016-05-09,"s-PM6",67
5577150313,2016-05-09,"t-PM7",84
5577150313,2016-05-09,"u-PM8",62
5577150313,2016-05-09,"v-PM9",59
5577150313,2016-05-09,"w-PM10",55
5577150313,2016-05-09,"x-PM11",55
5577150313,2016-05-10,"a-AM12",55
5577150313,2016-05-10,"b-AM1",54
5577150313,2016-05-10,"c-AM2",53
5577150313,2016-05-10,"d-AM3",50
5577150313,2016-05-10,"e-AM4",47
5577150313,2016-05-10,"f-AM5",51
5577150313,2016-05-10,"g-AM6",98
5577150313,2016-05-10,"h-AM7",73
5577150313,2016-05-10,"i-AM8",84
5577150313,2016-05-10,"j-AM9",78
5577150313,2016-05-10,"k-AM10",67
5577150313,2016-05-10,"l-AM11",94
5577150313,2016-05-10,"m-PM12",72
5577150313,2016-05-10,"n-PM1",69
5577150313,2016-05-10,"o-PM2",91
5577150313,2016-05-10,"p-PM3",87
5577150313,2016-05-10,"q-PM4",76
5577150313,2016-05-10,"r-PM5",81
5577150313,2016-05-10,"s-PM6",73
5577150313,2016-05-10,"t-PM7",100
5577150313,2016-05-10,"u-PM8",74
5577150313,2016-05-10,"v-PM9",68
5577150313,2016-05-10,"w-PM10",60
5577150313,2016-05-10,"x-PM11",57
5577150313,2016-05-11,"a-AM12",56
5577150313,2016-05-11,"b-AM1",57
5577150313,2016-05-11,"c-AM2",53
5577150313,2016-05-11,"d-AM3",54
5577150313,2016-05-11,"e-AM4",52
5577150313,2016-05-11,"f-AM5",50
5577150313,2016-05-11,"g-AM6",100
5577150313,2016-05-11,"h-AM7",73
5577150313,2016-05-11,"i-AM8",67
5577150313,2016-05-11,"j-AM9",69
5577150313,2016-05-11,"k-AM10",64
5577150313,2016-05-11,"l-AM11",91
5577150313,2016-05-11,"m-PM12",65
6117666160,2016-04-15,"l-AM11",104
6117666160,2016-04-15,"m-PM12",100
6117666160,2016-04-15,"n-PM1",94
6117666160,2016-04-15,"o-PM2",100
6117666160,2016-04-15,"p-PM3",99
6117666160,2016-04-15,"q-PM4",102
6117666160,2016-04-15,"r-PM5",105
6117666160,2016-04-15,"s-PM6",99
6117666160,2016-04-15,"t-PM7",99
6117666160,2016-04-15,"u-PM8",104
6117666160,2016-04-15,"v-PM9",94
6117666160,2016-04-15,"w-PM10",83
6117666160,2016-04-15,"x-PM11",82
6117666160,2016-04-16,"a-AM12",83
6117666160,2016-04-16,"b-AM1",81
6117666160,2016-04-16,"c-AM2",83
6117666160,2016-04-16,"d-AM3",76
6117666160,2016-04-16,"e-AM4",72
6117666160,2016-04-16,"f-AM5",67
6117666160,2016-04-16,"g-AM6",63
6117666160,2016-04-16,"h-AM7",74
6117666160,2016-04-16,"i-AM8",98
6117666160,2016-04-16,"j-AM9",91
6117666160,2016-04-16,"k-AM10",96
6117666160,2016-04-16,"l-AM11",91
6117666160,2016-04-16,"m-PM12",95
6117666160,2016-04-16,"n-PM1",93
6117666160,2016-04-16,"o-PM2",87
6117666160,2016-04-16,"p-PM3",95
6117666160,2016-04-16,"q-PM4",92
6117666160,2016-04-16,"r-PM5",91
6117666160,2016-04-16,"s-PM6",87
6117666160,2016-04-16,"t-PM7",83
6117666160,2016-04-16,"u-PM8",99
6117666160,2016-04-16,"v-PM9",78
6117666160,2016-04-16,"w-PM10",97
6117666160,2016-04-16,"x-PM11",90
6117666160,2016-04-17,"a-AM12",90
6117666160,2016-04-17,"b-AM1",92
6117666160,2016-04-17,"c-AM2",83
6117666160,2016-04-17,"d-AM3",79
6117666160,2016-04-17,"e-AM4",82
6117666160,2016-04-17,"f-AM5",87
6117666160,2016-04-17,"g-AM6",88
6117666160,2016-04-17,"h-AM7",84
6117666160,2016-04-17,"i-AM8",79
6117666160,2016-04-17,"j-AM9",75
6117666160,2016-04-17,"k-AM10",74
6117666160,2016-04-17,"l-AM11",84
6117666160,2016-04-17,"m-PM12",91
6117666160,2016-04-17,"n-PM1",99
6117666160,2016-04-17,"o-PM2",93
6117666160,2016-04-17,"p-PM3",94
6117666160,2016-04-17,"q-PM4",71
6117666160,2016-04-17,"s-PM6",74
6117666160,2016-04-18,"n-PM1",97
6117666160,2016-04-18,"o-PM2",88
6117666160,2016-04-18,"p-PM3",84
6117666160,2016-04-18,"q-PM4",85
6117666160,2016-04-18,"r-PM5",85
6117666160,2016-04-18,"s-PM6",81
6117666160,2016-04-18,"t-PM7",85
6117666160,2016-04-18,"u-PM8",79
6117666160,2016-04-18,"v-PM9",73
6117666160,2016-04-18,"w-PM10",77
6117666160,2016-04-18,"x-PM11",80
6117666160,2016-04-19,"a-AM12",75
6117666160,2016-04-19,"b-AM1",76
6117666160,2016-04-19,"c-AM2",68
6117666160,2016-04-19,"d-AM3",68
6117666160,2016-04-19,"e-AM4",62
6117666160,2016-04-19,"f-AM5",61
6117666160,2016-04-19,"g-AM6",60
6117666160,2016-04-19,"h-AM7",62
6117666160,2016-04-19,"i-AM8",89
6117666160,2016-04-19,"j-AM9",83
6117666160,2016-04-19,"k-AM10",95
6117666160,2016-04-19,"l-AM11",88
6117666160,2016-04-19,"m-PM12",85
6117666160,2016-04-19,"n-PM1",93
6117666160,2016-04-19,"o-PM2",91
6117666160,2016-04-19,"p-PM3",98
6117666160,2016-04-19,"q-PM4",98
6117666160,2016-04-19,"r-PM5",99
6117666160,2016-04-19,"s-PM6",93
6117666160,2016-04-19,"t-PM7",96
6117666160,2016-04-19,"u-PM8",94
6117666160,2016-04-19,"v-PM9",83
6117666160,2016-04-19,"w-PM10",81
6117666160,2016-04-19,"x-PM11",80
6117666160,2016-04-20,"a-AM12",83
6117666160,2016-04-20,"b-AM1",84
6117666160,2016-04-20,"c-AM2",68
6117666160,2016-04-20,"d-AM3",68
6117666160,2016-04-20,"e-AM4",62
6117666160,2016-04-20,"f-AM5",65
6117666160,2016-04-20,"g-AM6",62
6117666160,2016-04-20,"h-AM7",73
6117666160,2016-04-20,"i-AM8",82
6117666160,2016-04-20,"j-AM9",86
6117666160,2016-04-20,"k-AM10",91
6117666160,2016-04-20,"l-AM11",87
6117666160,2016-04-20,"m-PM12",90
6117666160,2016-04-20,"n-PM1",90
6117666160,2016-04-20,"o-PM2",91
6117666160,2016-04-20,"p-PM3",106
6117666160,2016-04-20,"q-PM4",119
6117666160,2016-04-20,"r-PM5",94
6117666160,2016-04-20,"s-PM6",99
6117666160,2016-04-20,"t-PM7",96
6117666160,2016-04-20,"u-PM8",93
6117666160,2016-04-20,"v-PM9",85
6117666160,2016-04-20,"w-PM10",78
6117666160,2016-04-20,"x-PM11",78
6117666160,2016-04-21,"a-AM12",74
6117666160,2016-04-21,"b-AM1",68
6117666160,2016-04-21,"c-AM2",62
6117666160,2016-04-21,"d-AM3",61
6117666160,2016-04-21,"e-AM4",65
6117666160,2016-04-21,"f-AM5",62
6117666160,2016-04-21,"g-AM6",63
6117666160,2016-04-21,"h-AM7",64
6117666160,2016-04-21,"i-AM8",65
6117666160,2016-04-21,"j-AM9",82
6117666160,2016-04-21,"k-AM10",103
6117666160,2016-04-21,"l-AM11",86
6117666160,2016-04-21,"m-PM12",95
6117666160,2016-04-21,"n-PM1",93
6117666160,2016-04-21,"o-PM2",92
6117666160,2016-04-21,"p-PM3",89
6117666160,2016-04-21,"q-PM4",88
6117666160,2016-04-21,"r-PM5",86
6117666160,2016-04-21,"v-PM9",88
6117666160,2016-04-21,"w-PM10",84
6117666160,2016-04-21,"x-PM11",83
6117666160,2016-04-22,"a-AM12",93
6117666160,2016-04-22,"b-AM1",93
6117666160,2016-04-22,"c-AM2",76
6117666160,2016-04-22,"d-AM3",74
6117666160,2016-04-22,"e-AM4",73
6117666160,2016-04-22,"f-AM5",65
6117666160,2016-04-22,"g-AM6",62
6117666160,2016-04-22,"h-AM7",69
6117666160,2016-04-22,"i-AM8",63
6117666160,2016-04-22,"j-AM9",73
6117666160,2016-04-22,"k-AM10",85
6117666160,2016-04-22,"l-AM11",86
6117666160,2016-04-22,"m-PM12",91
6117666160,2016-04-22,"n-PM1",86
6117666160,2016-04-22,"o-PM2",82
6117666160,2016-04-22,"p-PM3",87
6117666160,2016-04-22,"q-PM4",88
6117666160,2016-04-22,"r-PM5",91
6117666160,2016-04-22,"s-PM6",89
6117666160,2016-04-22,"t-PM7",95
6117666160,2016-04-22,"u-PM8",94
6117666160,2016-04-22,"v-PM9",83
6117666160,2016-04-22,"w-PM10",77
6117666160,2016-04-22,"x-PM11",73
6117666160,2016-04-23,"a-AM12",70
6117666160,2016-04-23,"b-AM1",71
6117666160,2016-04-23,"c-AM2",68
6117666160,2016-04-23,"d-AM3",63
6117666160,2016-04-23,"e-AM4",62
6117666160,2016-04-23,"f-AM5",64
6117666160,2016-04-23,"g-AM6",62
6117666160,2016-04-23,"h-AM7",68
6117666160,2016-04-23,"i-AM8",83
6117666160,2016-04-23,"j-AM9",90
6117666160,2016-04-23,"k-AM10",88
6117666160,2016-04-23,"l-AM11",91
6117666160,2016-04-23,"m-PM12",92
6117666160,2016-04-23,"n-PM1",90
6117666160,2016-04-23,"o-PM2",89
6117666160,2016-04-23,"p-PM3",91
6117666160,2016-04-23,"q-PM4",91
6117666160,2016-04-23,"r-PM5",89
6117666160,2016-04-23,"s-PM6",90
6117666160,2016-04-23,"t-PM7",86
6117666160,2016-04-23,"u-PM8",88
6117666160,2016-04-23,"v-PM9",81
6117666160,2016-04-23,"w-PM10",81
6117666160,2016-04-23,"x-PM11",88
6117666160,2016-04-24,"a-AM12",85
6117666160,2016-04-24,"b-AM1",84
6117666160,2016-04-24,"c-AM2",80
6117666160,2016-04-24,"d-AM3",78
6117666160,2016-04-24,"e-AM4",75
6117666160,2016-04-24,"f-AM5",70
6117666160,2016-04-24,"g-AM6",71
6117666160,2016-04-24,"h-AM7",75
6117666160,2016-04-24,"i-AM8",83
6117666160,2016-04-24,"j-AM9",93
6117666160,2016-04-24,"k-AM10",99
6117666160,2016-04-24,"l-AM11",87
6117666160,2016-04-24,"m-PM12",93
6117666160,2016-04-24,"n-PM1",94
6117666160,2016-04-24,"o-PM2",90
6117666160,2016-04-24,"p-PM3",97
6117666160,2016-04-24,"s-PM6",70
6117666160,2016-04-24,"t-PM7",70
6117666160,2016-04-26,"h-AM7",95
6117666160,2016-04-26,"i-AM8",87
6117666160,2016-04-26,"j-AM9",81
6117666160,2016-04-26,"k-AM10",77
6117666160,2016-04-26,"l-AM11",87
6117666160,2016-04-26,"m-PM12",96
6117666160,2016-04-26,"n-PM1",93
6117666160,2016-04-26,"o-PM2",90
6117666160,2016-04-26,"p-PM3",98
6117666160,2016-04-26,"q-PM4",102
6117666160,2016-04-26,"r-PM5",99
6117666160,2016-04-26,"s-PM6",98
6117666160,2016-04-26,"t-PM7",97
6117666160,2016-04-26,"u-PM8",96
6117666160,2016-04-26,"v-PM9",79
6117666160,2016-04-26,"w-PM10",80
6117666160,2016-04-26,"x-PM11",79
6117666160,2016-04-27,"a-AM12",69
6117666160,2016-04-27,"b-AM1",70
6117666160,2016-04-27,"c-AM2",64
6117666160,2016-04-27,"d-AM3",64
6117666160,2016-04-27,"e-AM4",61
6117666160,2016-04-27,"f-AM5",62
6117666160,2016-04-27,"g-AM6",68
6117666160,2016-04-27,"h-AM7",64
6117666160,2016-04-27,"i-AM8",71
6117666160,2016-04-27,"j-AM9",83
6117666160,2016-04-27,"k-AM10",79
6117666160,2016-04-27,"l-AM11",90
6117666160,2016-04-27,"m-PM12",101
6117666160,2016-04-27,"n-PM1",98
6117666160,2016-04-27,"o-PM2",95
6117666160,2016-04-27,"p-PM3",92
6117666160,2016-04-27,"q-PM4",91
6117666160,2016-04-27,"r-PM5",98
6117666160,2016-04-27,"s-PM6",101
6117666160,2016-04-27,"t-PM7",95
6117666160,2016-04-27,"u-PM8",96
6117666160,2016-04-27,"v-PM9",91
6117666160,2016-04-27,"w-PM10",85
6117666160,2016-04-27,"x-PM11",85
6117666160,2016-04-28,"a-AM12",82
6117666160,2016-04-28,"b-AM1",77
6117666160,2016-04-28,"c-AM2",69
6117666160,2016-04-28,"d-AM3",66
6117666160,2016-04-28,"e-AM4",65
6117666160,2016-04-28,"f-AM5",62
6117666160,2016-04-28,"g-AM6",64
6117666160,2016-04-28,"h-AM7",71
6117666160,2016-04-28,"i-AM8",77
6117666160,2016-04-28,"j-AM9",80
6117666160,2016-04-28,"k-AM10",94
6117666160,2016-04-28,"l-AM11",79
6117666160,2016-04-28,"m-PM12",84
6117666160,2016-04-28,"n-PM1",85
6117666160,2016-04-28,"o-PM2",85
6117666160,2016-04-28,"p-PM3",86
6117666160,2016-04-28,"q-PM4",93
6117666160,2016-04-28,"r-PM5",96
6117666160,2016-04-28,"s-PM6",82
6117666160,2016-04-28,"t-PM7",87
6117666160,2016-04-28,"u-PM8",90
6117666160,2016-04-28,"v-PM9",84
6117666160,2016-04-28,"w-PM10",79
6117666160,2016-04-28,"x-PM11",84
6117666160,2016-04-29,"a-AM12",74
6117666160,2016-04-29,"b-AM1",78
